ID,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
63,US,39487575,R2DXLNKF0EL4CI,60731192,242809158,Breaking the Bamboo Ceiling: Career Strategies for Asians,Books,4,24,27,0,1,A Must Read But Some Caveats,"It is to Jane Hyun's credit to discuss issues of Asian American professionals on a very practical level. There are however, some caveats for the reader. The book needs to be contextualized within a larger conceptual framework. The overarching issues are ignored within her practical framework, namely: Who needs to change? Who needs to accommodate whom?  How much? What are the risks and benefits? Her book appears to be saying that corporate America needs to understand Asians, but it does not need to change.  Rather it is the Asian professional that needs to change and adapt. <br /> <br />Is the book too heavily assimilationist?  It is not clear as Hyun does make a distinction early in her book between assimilation (\\""adopting ...at the expense of one's own cultural characteristics\\"") and acculturation (\\""adapting ...while continuing to maintain values, perspectives, and features of one's native culture\\""). <br /> <br />There appears to be little adaptation of any Asian models or perspective to the mainstream USA corporate culture -- page 279 suggests two ways: \\""Develop cultural competency\\"" and \\""Make use of your bicultural and bilingual abilities.\\"" While recognizing the dominance of USA/Western research and models in the business world, it is also logical and no \\""one model fits all.\\"" Perhaps future research and practices can provide indigenous Asian models or perspectives that can be adapted and work effectively in coporate America or other cultures.  The Special Issue on China & India (Business Week, August 22/29, 2005) points out how some USA business models are not applicable. <br /> <br />It is not an either/or proposition.  By utilizing the juxtaposition of the Asian behavior/values system versus the Western behavior/values system to present her central thesis, Hyun creates a false dichotomy in the mind of the reader. Current business literature is filled with exhortations of \\""win/win,\\"" \\""both/and,\\"" \\""alignment,\\"" and \\""interdependence\\"" -- all very Asian concepts. These traditional Asian cultural values are at the very heart of what contemporary corporate America is trying to effect in order to add value. So there is a \\""baby with the bath water\\"" caveat here to the reader.  The accommodation needs to be reciprocal, not unilateral. <br /> <br />In her Epilogue, Hyun encourages the reader to \\""Develop an Action Plan That Works with Your Persona.\\""  It seems throughout her book that the emphasis is on asking the reader to tailor his or her persona to that which is required for success in corporate America, not on utilizing the behavioral strengths and cognitive positions with which someone who comes with a strong Asian cultural background is imbued.  Being Asian -- it seems to Hyun -- puts one in a deficit position. <br /> <br />The reader needs to be cautious in the self-assessment, individual profiles, exercises and tools cited. They yield helpful descriptive self-awareness profiles and information, not diagnostic or predictive profiles, and they are dependent on situational factors. There are many suggestions, based perhaps on many years of experience, but empirical data demonstrating their reliability, validity or efficacy are not mentioned. <br /> <br />Kudos to Hyun for encouraging the seeking of regular and frequent performance feedback. This is a career self-monitoring technique that is utilized far too little by all employees to help document and strengthen requests for job and salary advancement.  In spite of the conceptual conundrums, this highly practical book is a must read. <br /> <br />Adrian Chan (Kochman Mavrelis Associates, Oak Park, IL) & Barry Mar (Management & Resources Associates, Seattle, WA) <br />",14/10/2005
64,US,38233919,R12EHXBC0GP2C2,761563601,217303865,The Ultimate Book of Homeschooling Ideas: 500+ Fun and Creative Learning Activities for Kids Ages 3-12 (Prima Home Learning Library),Books,5,23,24,0,0,A must own!,"Dobson begins her easy-to-read book with chapters appropriately titled \\""Helping Your Child Love Learning\\"" and \\""Creating Your Own Educational Reform\\"". After reading just these two chapters I was already in love with the book.<br /><br />The remaining chapters consist of reader contributed ideas, lessons and games. These parents know how to make education so fun the kids probably won't even know they are learning! The ideas are easy, fast, inexpensive, and usually involve minimal research.<br /><br />What really makes this book stand far and above others is Table 2.2, found on pages 34-37. This helpful table lists many popular off-the-shelf curriculums that can be easily recreated at home with materials you already have, or can be found used - all for under $100!<br /><br />This book is truly ingenious! It's about time someone organized the ideas of creative parents into one handy reference. I cannot think of a better person to present this material other a personal favorite, Linda Dobson.",14/10/2005
65,US,37217168,R2JSWNTAO83X3V,1872197108,334546428,Hitler's War and the War Path,Books,5,145,184,0,0,A book for the ages,"This book is famous for its unique method. It attempts to establish what Hitler knew and when he knew it. In effect, it is written from Hitler's point of view. The events are narrated in the order Hitler experienced them, and as he experienced them. Thus one gets a vivid feeling of being present as history unfolds, an experience stolen by \\""omiscient\\"" historians and biographers. Of course Irving also includes a huge amount of information gleaned from sometimes exclusive interviews with witnesses and participants. This book has been controversial since it first appeared in the 1970s. It has been publicly criticized by many historians. But it has also been tacitly praised by them, insoar as they have borrowed heavily from Irving's research.",14/10/2005
66,US,20243836,R2EA6C2BKW961L,015602943X,798265328,The Time Traveler's Wife,Books,5,1,1,0,0,Surrealistic and beatiful love story,"Beatifully written, moving and very original love story - with additional twists of philosophy and time traveling. For me, the most interesting part of the book was its alternative approach to time travel - something like living many lives simultaneosly, rather than traditional \\""what if\\"" approach. Made me wonder - and think.",14/10/2005
67,US,23711977,R2Q6UPS8ILT1T,61091316,56455717,Lost Boys,Books,4,3,3,0,0,A book that reveals the coplexities of everyday life wonderfully.,"I read this book mulitiple times. The way Card writes his characters as living breathing beings is wonderful. He doesn't just slap together a one dimensional character. The story moves rather slowly, but once you truly emerse yourself, it picks up. I was very shocked by the ending, but was overall pleased with the story and plotline. It isn't a happy story where everyone lives happily ever after, but then life isn't like that either.",14/10/2005
68,US,18755160,R1WIS16TAYHPP8,515116475,437179605,Mallory's Oracle (A Mallory Novel),Books,5,1,3,0,0,Another Success,I started the series with Winter House and am now back tracking to the beginning.  I enjoyed this book as much as Winter House and can't wait to start the next one in the series.,14/10/2005
69,US,52714863,R17GAJZECD8YDB,030733855X,164671132,John,Books,4,8,8,0,0,Cynthia Post-John & Yoko,"I've read almost every book written on the Beatles and found Cynthia's story poignant and from the heart.  She's had a hard time finding her true self in the shadows of her larger-than-life men and marriages and she persists despite the setbacks and enjoys the adventures. <br /> <br />The first half of the book is almost identical to her earlier book, Twist of Lennon in 1989.  I've not read much about her or Julian from 1980 on and it is interesting to look at behind-the-scenes reflections vs. what the public sees.  Julian: Sing again in your own key and forget about Them. <br /> <br />If you are a '42-years And Counting' Beatles fan like me, then  you will enjoy this book.  There are some unreleased pictues you'll relish from Cyn's family album. <br /> <br />All You Need Is Love, oh yeah, yet there wuz a lot of hurtin' souls along Penny Lane besides Eleanor Rigby or Sgt. Pepper. The price of fame which is not fleeting here. <br /> <br />Donna Coulson",14/10/2005
70,US,38375667,RW1T7281FT3XS,684848171,403320766,Making the Corps,Books,4,7,9,0,0,found it useful,"I read this book 5 years ago when I was preparing to go to Boot Camp.  I'm now out of the Corps after serving my four years and am proud to be a Marine.  I don't remember the book too well specifically.  But I do remember that it let me know what to expect in Boot Camp.  Coming in I had a better idea of what it would be like, and so it was advantageous.  Although no one can know what it is truly like without actually going, this is a pretty good discription.  It does seem kind of censored with what I know really happens at PI.  But that's good, we don't need \\""mothers of america\\"" watering down our training any more than they already have.  They don't need to know. <br /> <br />Semper Fi",14/10/2005
71,US,50774468,R3THZWOBS1086J,345445872,823414849,Queen of Camelot,Books,5,46,47,0,0,Riveting Arthurian retelling!,"I have searched and searched for a great Arthurian retelling and have been disappointed with the ones I have ventured into reading. I was somewhat skeptical when I picked up Nancy McKenzie's Queen of Camelot. This two-novels-in-one compilation is based on Guenevere, from her point of view, in first person narrative, and is 623 pages long in very small print. I didn't want to waste my time reading something this big only to be disappointed at the end. I nevertheless gave the book a whirl. Glad I did! This is one of the most compelling and beautifully told retells I have ever read! McKenzie gives us a detailed story about Guenevere from her point of view. She tells us about the prophecy on the day she was born, how she spends her childhood as an adventurous tomboy, how people fear her and treat her differently as she grows up, how the knights around her battle with the Saxons, and how all of the prophecies come true. She meets Arthur, marries him and later has a love affair with Lancelot, something based on the original tale. But the novel has so much more than that. You will see how this story of magic, prophecies, love and betrayal transpires in an altered, detailed and beautiful light. There are many twists throughout the novel.<br /><br />Guenevere is developed in such an abundant, three-dimensional way in this novel. She is no longer just the pagan beauty who marries a Christian, betrays him and destroys all of Camelot as a result. She is a complex character with flaws as well as virtues in this offering. Arthur is also written in a more interesting, compelling way here, but it is Lancelot that once again blows me away. I have always romanticized Sir Lancelot and McKenzie does not disappoint me in her version of the loyal, chivalrous knight. Merlin and Morgan Le Fay are written with much complexity and nuance as well. This novel, however, does not focus so much on the love triangle between Guenevere, Arthur and Lancelot as much as her inability to supply an heir for Arthur and her affection for Arthur's bastard son, the traitorous Mordred. The overall story is magnificent. Once again, I say that McKenzie did a wonderful job bringing Guenevere to life. She turns this character into a strong, intelligent, complex, three-dimensional, flesh and blood woman, someone you will feel a great deal of affinity with. She is not portrayed as a simple-minded, traitorous hussy in this one! I loved the fanciful storytelling style that made me turn the pages until the wee hours of the night. Some of my friends who read the book along with me complained about it being too long-winded. I didn't think it was long-winded at all. In fact, I wish it had been longer. I loved this book and I look forward to giving Grail Prince a whirl.for Arthur and her affection for Arthur's bastard son, the traitorous Mordred. The overall story is magnificent. Once again, I say that McKenzie did a wonderful job bringing Guenevere to life. She turns this character into a strong, intelligent, complex, three-dimensional, flesh and blood woman, someone you will feel a great deal of affinity with. She is not portrayed as a simple-minded, traitorous hussy in this one! I loved the fanciful storytelling style that made me turn the pages until the wee hours of the night. Some of my friends who read the book along with me complained about it being too long-winded. I didn't think it was long-winded at all. In fact, I wish it had been longer. I loved this book and I look forward to giving Grail Prince a whirl.",14/10/2005
72,US,50055196,R2855CJJJFEAC3,1893794008,25076793,Ledges,Books,5,3,5,0,0,Ledges,"This book is great! Written as seen by one of the characters of the book keeps you intrigued throughout the whole book. Michael Frederick is a great author, that honest, brutal, poignant, and doesn't skirt the issue. Wish more books were written this way.",14/10/2005
73,US,16300118,R1REUX1GY906JI,471678694,36964621,False Alarm: The Truth About the Epidemic of Fear,Books,5,4,13,0,0,I'll let you know after coast2coast radio tonight!,"This author will be on the Coast2Coast radio show tonight 10/13/05 at 10PM PT. I will do a review at that time. Yes, I've read the book, but I need to ask him some questions before I rate this one folks. This is one of those books that will stir you up, make you ask questions, and allow you to accept the answers. My review will be posted after the George Noory interview...",14/10/2005
74,US,50913245,R2Q29SBAEO8YOH,879978929,35726211,Rogue of Gor (Counter-Earth Saga #15),Books,3,3,3,0,0,The middle volume in the Jason Marshall trilogy,"By the time we get to \\""Guardsman of Gor,\\"" the 15th of John Norman's Counter-Earth novels, we are clearly in a transitional period.  I did not like the idea that instead of Tarl Cabot we were now telling the story of a different Earth man who ends up on Gor, although the Jason Marshall trilogy was more interesting to me than the story of Judy Thornton, a woman brought to Gor as a captive in \\""Slave Girl of Gor.\\""  In the first volume of the trilogy, \\""Fighting Slave of Gor,\\"" Marshall ends up on Gor when he tries to save Beverly Henderson from a Gorean slave trap.  The next thing the civilized Earth man knows he is a slave on Gor.  Starting out as the silk slave of the Lady Florence of Vonda, Marshall then becomes a Gorean gladiator, which gives him the opportunity to become free so that he can find Beverly, who now also a slave on Gor.<br /><br />\\""Rogue of Gor\\"" is the middle volume in the trilogy and the novel and has Marshall searching for Beverly.  But since this is a trilogy you know that he is not going to find her until the final volume, \\""Guardsman of Gor.\\""  Instead, Marshall travels along the River Vosk to the port city of Victoria, north of Port Kar, and finds himself in the middle of a war between Glorious Ar and the Salerian Confederation as the pirate fleet seeks to control the waterways of Gor on which the cities are so dependent.  In terms of providing more action than sex, this is the one volume of the trilogy that delivers on that score and if you are waiting for Jason and Beverly to consummate their relationship in Gorean terms you have the last half of the next novel for all of that to play out (after a giant naval battle).  In this one he finds her on the slaver's block, buys her, and sets her free even though she insists she is a true slave and therefore does not desire freedom.<br /><br />There is a sense in which Norman is trying to get back to the basics, since the fight between Ar and the Salerian Confederation is not, at face value, part of the gigantic struggle between the Priest-Kings and the Kurii.  But the sexual philosophy of Gor is now becoming the dominant theme of Norman's stories.  The back of the original paperback declares, \\""Jason Marshall learned the meaning of manhood and the power of women, both dominant and submissive\\"" on Gor, but clearly he has yet to fully accept his role in this society.  This time around Norman is educating a male rather than a female, which is usually the case in the Gor novels, and I think that you have to take such instruction at face value.<br /><br />The obvious assumption might be that most men would not need to be persuaded to live a life being a master, but when you consider the discussion that Jason and Beverly were having at the start of the trilogy before they ended up on Gor you have to admit that it is not exactly the sort of lifestyle to which a \\""civilized\\"" man would aspire.  Clearly Norman is arguing men have to be carefully taught such beliefs almost as much as women, although you will never convince me the male of the species would require as much persuasion.  Consequently, whether you judge \\""Rogue of Gor\\"" by the standard of either the best Gor adventures (\\""Nomads of Gor\\"" and \\""Assassins of Gor\\"") or the main testaments of Gorean sexuality (\\""Slave Girl of Gor,\\"" \\""Kajira of Gor,\\"" and \\""Dancing Girl of Gor\\""), it falls short.  For the most part only true believers are going to proceed beyond this trilogy to complete the series.he gigantic struggle between the Priest-Kings and the Kurii.  But the sexual philosophy of Gor is now becoming the dominant theme of Norman's stories.  The back of the original paperback declares, \\""Jason Marshall learned the meaning of manhood and the power of women, both dominant and submissive\\"" on Gor, but clearly he has yet to fully accept his role in this society.  This time around Norman is educating a male rather than a female, which is usually the case in the Gor novels, and I think that you have to take such instruction at face value.   <br /> <br />The obvious assumption might be that most men would not need to be persuaded to live a life being a master, but when you consider the discussion that Jason and Beverly were having at the start of the trilogy before they ended up on Gor you have to admit that it is not exactly the sort of lifestyle to which a \\""civilized\\"" man would aspire.  Clearly Norman is arguing men have to be carefully taught such beliefs almost as much as women, although you will never convince me the male of the species would require as much persuasion.  Consequently, whether you judge \\""Rogue of Gor\\"" by the standard of either the best Gor adventures (\\""Nomads of Gor\\"" and \\""Assassins of Gor\\"") or the main testaments of Gorean sexuality (\\""Slave Girl of Gor,\\"" \\""Kajira of Gor,\\"" and \\""Dancing Girl of Gor\\""), it falls short.  For the most part only true believers are going to proceed beyond this trilogy to complete the series.",14/10/2005
75,US,50036420,R160DHJPJ4B20R,051509479X,37347433,What You Think of Me is None of My Business,Books,4,28,30,0,0,This book surprised me!,"Prior to reading this book, I didn't think I had major limiting beliefs but the exercises that Cole-Whittaker takes you through helped me uncover some I hadn't even realized I had. <br /> <br />If something has kept you from reaching your potential and you can't quite figure out what, pick up this book and uncover your personal obstacles. <br /> <br />Cole-Whittaker is a minister and does refer to God often in the book. If that bothers you, try to figure out a way to get around the references because this book may do wonders for you. I personally subscribe to the Higher Power so it was fine with me.",14/10/2005
76,US,31646732,R3UB4UXVJ54UOW,865164517,56340512,Tales from Slavic Myths,Books,4,8,8,0,0,Beautiful Artwork,"When I first received the book, I was a little disappointed. For an expensive book, it's very thin and has large print, which makes it look like a children's book.  <br />   However, the artwork is absolutely beautiful! Most of the myths in it are ones that I haven't read anywhere else. It also divides the myths into seperate eras - ex The Stone Age, The Iron Age, etc.",14/10/2005
77,US,12072415,RA83ZAB84RN88,073561962X,337821525,Introducing Microsoft SQL Server(tm) 2005 for Developers (PRO - Developer),Books,1,10,11,0,0,Obsolete already,Covers only the first beta of Sql 2005.  Many examples don't work.  Talks about features not in the product or that work very differently.  Also not written for developers.  I agree with the other review--it really is for beginners only.,14/10/2005
78,US,51174957,R1L4F8NBV5EUSB,811814726,737132825,The Nantucket Table,Books,5,2,2,0,0,every recipe is a star!,"Everything I have tried in this book is delicious, even when the ingredients aren't 100% fresh from Nantucket.  The are easy and simple to prepare as well.",14/10/2005
79,US,16571810,R17VJ32BI1ECQL,3540236058,855041492,Essential NMR: for Scientists and Engineers,Books,3,0,0,0,0,it's good for teacher to prepare class,"It's not a propriate bood for beginer to study NMR knowledge, but good for teachers to prepare class teaching materials.",14/10/2005
80,US,12075425,R239CUOJOK041K,60920475,73741872,Dove,Books,4,1,1,0,0,it was pretty good.,"All around, Dove was a pretty good book. It was basically about this sixteen year old boy who loves boats. He takes a trip around the world to see what people and their different cultures are like. Even though he was in love with sailing, he did not really know the dangerous things that could happen to him while he was on his adventure. The protagonist of the story is obviously the boy(Robin Graham, because he was the main character. For the theme of this story, I would say that \\"" Dont judge a book by its cover\\"", would be one that makes a lot of sense. Another book that I would also reccomend would be Maiden Voyage, by Tania Aebi. This is what I thought about the book \\"" Dove.\\"" Once again, it was a great read.",14/10/2005
81,US,14278448,R3T9UY0T1RPHWG,671884484,747702164,Mama,Books,5,1,1,0,0,I'm in love with her style...,"Terry McMillan's characters are real, alive and easy to relate to. I appreciate her writing because it speaks to your heart and helps you understand yourself and others. This book is a must read because it is not filled with flashy clichs but still grabs and keeps your attention until the very end. But It!",14/10/2005
82,US,12281899,RONEGMRXABM5B,1568332319,409215652,"The Only Astrology Book You'll Ever Need, New Edition",Books,4,5,9,0,0,astrology book,very informative on various aspects of astrology ranging from generalities about signs to history of the signs. i was highly interesting and is a great informative tool for a light reading of your sign and a more extensive one.,14/10/2005
83,US,12069570,RYAKOMK44DE58,446673544,656995955,Sex and the City,Books,3,0,3,0,0,Expected more,"I was hoping that the book would be better than the television show, and it wasn't. The show, with its amusing quips, puns and overreaching pseudointellectual analyses of female behavior, is entertaining in a vegetative sort of way. The book should have had more depth. Yes, I'm sure there are women in NYC who claim to be looking for love as they hop from bed to bed hoping to change men into what they want. I hope to high Heaven that the denizens of real NYC are nothing like the flaky women in Candace Bushnell's Sex In The City. Mr. Big is just as egregious in the book as he's portrayed in the HBO show. On the plus side, Patricial Field does a great job with Carrie's wardrobe on the show.",14/10/2005
84,US,34103525,R2IUKLDR8YOU3B,674011929,707555499,Nero,Books,4,17,17,0,1,"The man, the monster, the legend.","Champlin bravely asserts his own contribution to the great wealth of Neronian scholarship for the critics to pick apart. I find very little to quibble about.<br />It is difficult to write even-handedly about Nero for a Western audience. Who could forget the image of a man who \\""fiddled while Rome burned\\"" or the terrible tyrant who had begun a nearly 170 year \\""persecution\\"" of the early Christians, under whose reign both Peter and Paul were executed? As other reviewer comments reveal, you can easily earn the brand of a Nero \\""apologist\\"" if you don't tow the party line, however inaccurate it might be.<br /><br />Champlin's thesis can be stated simply as follows: many, if not most of Nero's grandstands and outrageous actions, were performed out of considerable political shrewdness and calculation - not the madness or puerile excess wrongly attributed to a \\""live fast, die young, and leave a good looking corpse\\"" emperor. Nero's success, Champlin argues in the first chapter, is evinced by a shockingly prolonged \\""afterlife\\"" manifested in pseudo-Neros, Judeo-Christian apocalyptic writings, and a disenfranchised populace openly lamenting his death. Nonetheless, I cannot help but wonder, (working on the same assumption,) whether he had truly orchestrated his public relations as well as Champlin suggests given his untimely demise at age 30.<br /><br />Some reviewers disagree, but I reckon Champlin's original Nero-Periander link to be one of the most intriguing ideas in ancient biography I've ever seen. The ambivalent relationship with the mother, the Philhellenism, the artistic bent, and the numerous other links are too compelling to ignore outright, even if the conclusion a hard sell. Further research is warranted, but I suspect that Champlin, with his great intellect and energy, may have already exhausted all of the available evidence for advancing his thesis. He demonstrates the Augustus/Antony connections thoroughly. The discussion of the great fire of 64 is arrestingly well done: after convincingly presenting the defense for Nero's innocence, he suddenly shatters the deception in stating that despite this preceding evidence, Nero undoubtedly held direct responsibility for the coflagration. It hits you with dramatic effect almost equal to one of the primary sources comprising the centerpiece of his proof in this sudden reversal: Tacitus' Annales XV.67.<br /><br />Champlin's organization is somewhat bothersome as it is in \\""Final Judgments,\\"" because he rejects chronological arrangement for thematic foci. This requires repetition of several facts, and I cannot understand his reasons for the chapter order. The post-mortem legacy of Nero, being most fascinating, he puts up front obviously to hook his reader. It serves as an interesting set piece for further discourse, because the inevitable wonder we feel about Nero's impression on the world ever after demands explanation: thus the rest of the book. But with Dio, Suetonius, and Tacitus unfolding the bulk of their own histories so methodically, the rearrangement isn't always a neat fit. Still, Champlin's brilliant weaving together of hundreds of sources, as before, vindicates his literary decisions several times over.<br /><br />Champlin, like any other historian, has his hypotheses and directs his evidence toward proving them. His presentation however, is replete with past scholarship and primary sources presented candidly and fairly. One of the most appreciable inclusions is the extensive collection of Latin graffiti, which add a critical dimension to our knowledge. This book has been for me an introduction into full-strength Neronian scholarship and I found it both accessible and empowering enough to read further with confidence.ngly presenting the defense for Nero's innocence, he suddenly shatters the deception in stating that despite this preceding evidence, Nero undoubtedly held direct responsibility for the coflagration. It hits you with dramatic effect almost equal to one of the primary sources comprising the centerpiece of his proof in this sudden reversal: Tacitus' Annales XV.67.    Champlin's organization is somewhat bothersome as it is in \\""Final Judgments,\\"" because he rejects chronological arrangement for thematic foci. This requires repetition of several facts, and I cannot understand his reasons for the chapter order. The post-mortem legacy of Nero, being most fascinating, he puts up front obviously to hook his reader. It serves as an interesting set piece for further discourse, because the inevitable wonder we feel about Nero's impression on the world ever after demands explanation: thus the rest of the book. But with Dio, Suetonius, and Tacitus unfolding the bulk of their own histories so methodically, the rearrangement isn't always a neat fit. Still, Champlin's brilliant weaving together of hundreds of sources, as before, vindicates his literary decisions several times over.    Champlin, like any other historian, has his hypotheses and directs his evidence toward proving them. His presentation however, is replete with past scholarship and primary sources presented candidly and fairly. One of the most appreciable inclusions is the extensive collection of Latin graffiti, which add a critical dimension to our knowledge. This book has been for me an introduction into full-strength Neronian scholarship and I found it both accessible and empowering enough to read further with confidence.",14/10/2005
85,US,37811500,R27UDFNE6MY1LO,742538168,339619920,Attack the Messenger: How Politicians Turn You Against the Media (American Political Challenges),Books,2,15,24,0,0,The messenger commits suicide.,"While I don't always agree with his TV analysis, I enjoy Mr. Crawford's commentaries. His book, however, is surprisingly shallow and can be summed up in one chapter with footnotes. I didn't realize an intentional misquoting of Thomas Jefferson on page 2 (easy enough to catch as the footnote provides the actual quote) was a foreshadowing of the paraphrasing to come. Almost all his sources are the very media he criticizes.    Yes, the media should be astute and critical of anyone in power anywhere, yet it isn't, mostly because it has been corporatized. vilified and because reporters and organizations have wimped out. OK, yes, and....?     Since Crawford is a journalist, one who claims an inside view of what really goes on, he is obligated by the same standards he poses not just to say this is what went on, but to explain why manipulation is allowed and what to do about it. Tom Fenton in his book, Bad News, does a more thorough job of explaining the links between money and reporting and providing a context for media manipulation and journalistic reticence.     Crawford gives specific examples of manipulation, but doesn't provide motive or context beyond the trite \\""politicians manipulate the media so they can look better so they can become powerful.\\"" Therein lies the point, if the media is powerful enough that it needs to be manipulated, then it is powerful enough to hold its own. Why hasn't the media held its own and why aren't people demanding a real public discussion? What does the messenger do with the message he was supposed to deliver?    Crawford says people are tuning to outlets to verify their beliefs so news outlets are becoming customer-driven reinforcing agents. If that's true, why is the media making that choice instead of taking the lead? Politicians do attack the messenger, but often they don't have to, because the messenger has been co-opted. More dangerously, by giving hyperbole public time and space, the news media cuts its own throat then calls it a tracheotomy.    Still, despite the flaws, I stayed with the book's limited scope until page 117. \\""I don't vote....\\"" With that, Crawford's credibility flew out the window.     \\""I fear it will make it more difficult to keep my observations down the middle.\\"" After 116 pages of caterwalling about professional and personal responsibility, about the consequences to democracy of a media manipulated by power, about how the media is responsible to its constituents, the public, and should judge both the quality and importance of its \\""message,\\"" Crawford absolves himself of any duty, responsibility or personal judgment. His book becomes a version of \\""do as I say, not as I do.\\"" Worse yet, the core of his argument is a tautology: journalists must give up the rights and responsibilities of citizenship to uphold the rights and responsibilitites of citizenship. Talk about attacking the messenger, the messenger just committed suicide.     Come on, get in the muck with the rest of us, make tough decisions, make judgments. It's in the choosing that one gains perspective and insight. Not voting because you're a journalist is like saying a Yankee fan can't write about baseball or deciding not to eat anything, ever, so no one will know you don't like brocolli.    As Jim Hightower put it, \\""There ain't nothin' in the middle of the road but yellow stripes and dead armadillos.\\""",14/10/2005
86,US,12256167,R3NJ8RGXZRKKGQ,007142959X,822648026,The Successful Investor: What 80 Million People Need to Know to Invest Profitably and Avoid Big Losses,Books,5,6,6,0,0,The Successful Investor - William J. O'Neil,"This book was written for those who want to learn more about the operation of the daily stock market. The book is definitely not light reading.  Charts and technical aspects abound. If you are a novice, you must actually study the material to fully understand it. This book along with \\""How to make money in stocks\\"",and 'The Successful Investor\\"" both by O'Neil should be used as text books for anyone who is serious about the stock market",14/10/2005
87,US,49441053,R34X92SSRBI0N4,966170229,396093604,PowerNomics : The National Plan to Empower Black America,Books,5,26,29,0,0,Live on your feet or die on your knees,"Mr. Andersons' book provides a thorough examination, diagnosis, and best possible cure for what ails black america. Not poor whites, hispanics, arabs, jews, gays, or white women. You owe it to you and your family to at least check out the facts of this examination and then decide.  <br /> <br />White america has always put their modus operandi in our face; this is our society, these are our rules, do the best you can with what we decide to give you; don't bother me while I make my money. If you do, the police will handle you. <br /> <br />Here is Black americas' call to focus on what should have been the legacy of civil rights - economic empowerment.",14/10/2005
88,US,52811948,R3BQ2O8NWOF79K,1400053609,457126022,Fortissimo: Backstage at the Opera with Sacred Monsters and Young Singers,Books,4,15,15,0,0,A Thoughtful and Enjoyable Look Backstage at the Opera,"For the operaholics among us (I am one) \\""Fortissimo\\"" is an entertaining and interesting look at what goes on backstage at the opera. Author Murray was given unprecedented access to Lyric Opera of Chicago's Opera Center for American Artists during the 2003-2004 season. This is Lyric Opera's training ground for young artists. Murray follows this group of twelve singers through coaching sessions, rehearsals, auditions and performances to give the reader a close-hand look at the rigorous intensity of this most glorious art form. Interspersed with this are chapthers which fill out the picture of what it takes to succeed in opera. There is a chapter devoted to the comprimario - singers who specialize in secondary characters. Another chapter is devoted to Pavarotti, a warning of what can happen when one achieves what Murray dubs 'sacred monster' status. A sacred monster, superstar, Pavarotti was undone at the end of his career by his enormous ego. This book is a wonderful gift for those opera lovers on your Christmas list this season.",14/10/2005
89,US,26274218,R3EIH8WFAEJGYT,1418485748,608785457,"Haunted Henry County: And Nearby Hoosier Haunts. Mysteries, Legends and Personal Accounts of the Paranormal",Books,4,1,1,0,0,I grew up with these stories...,"As far as Henry County (and all of central Indiana) ghost stories are concerned, this book is as comprehensive as I've ever seen. I was born and raised in Henry County, and still live here, and I have heard a lot of the stories going around. I've been to a lot of the sites mentioned. Ms. Perry did a wonderful job covering the history, both factual and reported. The grammatics and punctuation leave something to be desired, but it is nothing that hindered my enjoyment of these stories. <br /> <br />",14/10/2005
90,US,50122160,R2D4XQKH128F3O,787978922,227996624,Learning From the Tanya: Volume Two in the Definitive Commentary on the Moral and Mystical Teachings of a Classic Work of Kabbalah,Books,5,4,5,0,0,"Recommended reading for students of Judaic mysticism and the Kabbalah in general, and the Tanya in particular","Learning From The Tanya by Rabbi Adin Steinsaltz is the second volume in the \\""Definitive Commentary on the Moral and Mystical Teaching\\"" series focusing on the Kabbalah. The first volume of the series, \\""Opening the Tanya\\"" discussed the first section of the original text of Hasidic Master Rabbi Schneur Zalman of Liadi's \\""Tanya\\"". This second volume takes on the next major portion of the Tanya, offering the definitive explanation and commentary providing the reader with a guide toward harmony of body and soul, of earthliness and transcendence, and a higher level or awareness and understanding with our human potential with respect to a relationship with God. A scholar, teacher, scientist, author, mystic, and social critic, Rabbi Adin Steinsaltz is a world recognized expert on this subject, and Learning From The Tanya is confidently recommended reading for students of Judaic mysticism and the Kabbalah in general, and the Tanya in particular. <br /> <br />",14/10/2005
91,US,12075168,R2IO5S0NRSOU7P,373124953,217101629,Expecting The Playboy's Heir,Books,2,5,7,0,0,Penny Jordan lets u down,"I found the story very silly.First: Its not romantic.Second:The heroine is very vain.Three: The language doesn't look like Penny Jordan, it sounded cheap especially when the heroine says baby grub and talkes about her vibrator Roger. <br /> <br />These books are supposed to be silly likable love stories, then of talking about about vibrators etc.   <br /> <br />  <br />",14/10/2005
92,US,13499553,R3PDY5UI4CO80U,738835668,545611385,Jesus of India,Books,4,6,6,0,1,Entertaining and enlightening - should have been more carefully researched.,"This book has been fascinating to read. It is evident, as a student of comparative religion, that the author has done some careful research and integrated it successfully in the book. A lot has to be said for some major research flaws, such as often referring to Sufis (Islamic mystics) and Mosques, even though Islam wasn't to arrive for another 650 years! Overall, it is an entertaining book and will provide you with an interesting alternative for the life of Jesus, an alternative that is likely, not fictional.<br /><br />Enjoy, but do filter the content.",14/10/2005
93,US,24104879,RDBVYHGTTICMV,307283658,162568542,Harry Potter and the Half-Blood Prince (Book 6),Books,1,4,25,0,0,Always a great reading by Jim Dale,THe book was good as always and Jim Dale consistently puts the emotion and voices to the book that creates a don't stop listening pleasure. Also a great price at amazon!!!,14/10/2005
